product_id,product_name,category,supplier,cost_price,retail_price,margin_pct,stock_qty,reorder_level,needs_reorder,warehouse,last_restocked,weight_kg,length_cm,width_cm,height_cm
PRD-014493,Product-14493,Home,Supplier-94,129.08,366.91,64.82,9403,500,False,Warehouse-D,2026-03-02,3.2,26.0,3.0,35.0
PRD-014494,Product-14494,Sports,Supplier-95,174.21,494.71,64.79,9039,303,False,Warehouse-E,2026-03-29,25.83,40.0,67.0,25.0
PRD-014495,Product-14495,Food,Supplier-96,51.13,79.48,35.67,4777,295,False,Warehouse-A,2026-03-22,44.97,61.0,94.0,41.0
PRD-014497,Product-14497,Beauty,Supplier-98,52.56,65.96,20.32,3834,41,False,Warehouse-C,2026-02-27,20.74,63.0,28.0,49.0
PRD-014498,Product-14498,Auto,Supplier-99,41.47,97.57,57.5,1844,82,False,Warehouse-D,2026-01-23,15.52,87.0,6.0,41.0
PRD-014499,Product-14499,Garden,Supplier-100,66.14,119.39,44.6,2987,227,False,Warehouse-E,2025-10-16,25.13,62.0,93.0,64.0
PRD-014500,Product-14500,Electronics,Supplier-1,22.85,50.26,54.54,3179,192,False,Warehouse-A,2026-02-09,15.4,76.0,98.0,29.0
PRD-014501,Product-14501,Clothing,Supplier-2,45.23,125.55,63.97,7047,383,False,Warehouse-B,2026-02-18,21.03,55.0,48.0,57.0
PRD-014502,Product-14502,Books,Supplier-3,151.79,267.59,43.28,5307,210,False,Warehouse-C,2025-11-29,30.37,13.0,11.0,88.0
PRD-014503,Product-14503,Home,Supplier-4,18.27,44.5,58.94,7832,338,False,Warehouse-D,2026-02-21,20.36,10.0,35.0,71.0
PRD-014505,Product-14505,Food,Supplier-6,137.36,246.18,44.2,4610,256,False,Warehouse-A,2026-01-02,5.51,26.0,91.0,40.0
PRD-014506,Product-14506,Toys,Supplier-7,130.48,235.48,44.59,5275,493,False,Warehouse-B,2026-01-11,35.56,60.0,60.0,63.0
PRD-014507,Product-14507,Beauty,Supplier-8,148.48,209.51,29.13,932,19,False,Warehouse-C,2025-12-29,41.29,91.0,27.0,86.0
PRD-014508,Product-14508,Auto,Supplier-9,155.68,331.93,53.1,7286,329,False,Warehouse-D,2025-12-28,27.63,41.0,19.0,18.0
PRD-014509,Product-14509,Garden,Supplier-10,48.27,140.77,65.71,3562,375,False,Warehouse-E,2025-10-31,35.39,84.0,64.0,66.0
PRD-014510,Product-14510,Electronics,Supplier-11,189.49,484.19,60.86,3526,390,False,Warehouse-A,2026-01-05,24.87,67.0,9.0,14.0
PRD-014511,Product-14511,Clothing,Supplier-12,65.91,186.5,64.66,9796,388,False,Warehouse-B,2026-02-13,15.56,67.0,55.0,81.0
PRD-014513,Product-14513,Home,Supplier-14,151.08,234.36,35.54,9339,346,False,Warehouse-D,2026-02-24,49.09,91.0,3.0,48.0
PRD-014514,Product-14514,Sports,Supplier-15,171.65,412.82,58.42,1143,243,False,Warehouse-E,2026-01-27,23.11,24.0,5.0,8.0
PRD-014515,Product-14515,Food,Supplier-16,8.06,13.38,39.76,3848,356,False,Warehouse-A,2025-12-28,21.92,25.0,31.0,17.0
PRD-014516,Product-14516,Toys,Supplier-17,144.41,413.5,65.08,1808,436,False,Warehouse-B,2025-11-13,43.82,68.0,23.0,73.0
PRD-014517,Product-14517,Beauty,Supplier-18,175.03,234.97,25.51,5561,271,False,Warehouse-C,2025-12-29,41.75,67.0,88.0,1.0
PRD-014518,Product-14518,Auto,Supplier-19,164.5,249.46,34.06,1239,284,False,Warehouse-D,2025-10-03,20.18,4.0,74.0,82.0
PRD-014519,Product-14519,Garden,Supplier-20,28.65,44.05,34.96,6498,354,False,Warehouse-E,2026-03-17,4.13,2.0,49.0,95.0
PRD-014521,Product-14521,Clothing,Supplier-22,176.01,248.86,29.27,7126,250,False,Warehouse-B,2025-12-16,34.94,46.0,30.0,31.0
PRD-014522,Product-14522,Books,Supplier-23,137.43,295.09,53.43,5809,117,False,Warehouse-C,2026-03-02,0.3,50.0,89.0,52.0
PRD-014523,Product-14523,Home,Supplier-24,28.62,44.48,35.66,9902,393,False,Warehouse-D,2025-11-23,1.75,17.0,6.0,47.0
PRD-014524,Product-14524,Sports,Supplier-25,56.93,109.39,47.96,3190,221,False,Warehouse-E,2025-12-27,43.21,11.0,43.0,18.0
PRD-014525,Product-14525,Food,Supplier-26,162.5,198.19,18.01,7370,408,False,Warehouse-A,2025-11-11,40.7,88.0,66.0,7.0
PRD-014526,Product-14526,Toys,Supplier-27,146.25,373.22,60.81,6204,413,False,Warehouse-B,2025-10-19,9.68,80.0,67.0,48.0
PRD-014527,Product-14527,Beauty,Supplier-28,190.75,269.28,29.16,7669,384,False,Warehouse-C,2026-03-26,4.5,62.0,93.0,27.0
PRD-014529,Product-14529,Garden,Supplier-30,34.67,48.89,29.09,1959,197,False,Warehouse-E,2026-01-26,11.32,90.0,5.0,97.0
PRD-014530,Product-14530,Electronics,Supplier-31,111.59,170.53,34.56,6776,378,False,Warehouse-A,2026-03-16,25.32,60.0,16.0,78.0
PRD-014531,Product-14531,Clothing,Supplier-32,146.29,265.06,44.81,3985,141,False,Warehouse-B,2025-10-31,14.31,81.0,19.0,35.0
PRD-014532,Product-14532,Books,Supplier-33,73.0,102.59,28.84,913,242,False,Warehouse-C,2025-10-04,21.26,45.0,25.0,51.0
PRD-014533,Product-14533,Home,Supplier-34,125.56,207.77,39.57,8271,437,False,Warehouse-D,2026-03-12,29.17,97.0,35.0,43.0
PRD-014534,Product-14534,Sports,Supplier-35,54.25,154.18,64.81,1948,123,False,Warehouse-E,2026-01-09,36.09,92.0,91.0,19.0
PRD-014535,Product-14535,Food,Supplier-36,25.08,43.45,42.28,4012,233,False,Warehouse-A,2026-02-25,19.3,22.0,10.0,81.0
PRD-014537,Product-14537,Beauty,Supplier-38,147.04,281.55,47.77,3512,464,False,Warehouse-C,2026-01-20,40.71,11.0,65.0,28.0
PRD-014538,Product-14538,Auto,Supplier-39,9.67,20.73,53.35,4424,359,False,Warehouse-D,2025-10-27,28.88,54.0,97.0,78.0
PRD-014539,Product-14539,Garden,Supplier-40,93.42,185.85,49.73,6367,472,False,Warehouse-E,2026-01-30,22.02,20.0,26.0,68.0
PRD-014540,Product-14540,Electronics,Supplier-41,10.79,31.94,66.22,5816,247,False,Warehouse-A,2026-02-09,24.38,8.0,31.0,54.0
PRD-014541,Product-14541,Clothing,Supplier-42,141.57,305.68,53.69,9820,214,False,Warehouse-B,2026-02-25,45.55,24.0,9.0,23.0
PRD-014542,Product-14542,Books,Supplier-43,151.89,277.6,45.28,1291,20,False,Warehouse-C,2026-01-13,14.05,24.0,54.0,25.0
PRD-014543,Product-14543,Home,Supplier-44,38.31,70.55,45.7,4565,471,False,Warehouse-D,2025-12-29,19.02,10.0,38.0,48.0
PRD-014545,Product-14545,Food,Supplier-46,75.06,192.04,60.91,5889,377,False,Warehouse-A,2025-11-26,20.8,31.0,70.0,3.0
PRD-014546,Product-14546,Toys,Supplier-47,22.57,47.61,52.59,9291,160,False,Warehouse-B,2026-01-17,33.61,96.0,12.0,32.0
PRD-014547,Product-14547,Beauty,Supplier-48,132.45,240.25,44.87,2879,263,False,Warehouse-C,2025-12-19,23.97,36.0,60.0,81.0
PRD-014548,Product-14548,Auto,Supplier-49,145.54,431.45,66.27,7286,130,False,Warehouse-D,2026-01-13,41.32,47.0,41.0,3.0
PRD-014549,Product-14549,Garden,Supplier-50,80.12,202.1,60.36,227,441,True,Warehouse-E,2025-11-26,23.98,39.0,13.0,70.0
PRD-014550,Product-14550,Electronics,Supplier-51,58.02,81.31,28.64,690,342,False,Warehouse-A,2025-10-05,48.69,50.0,90.0,40.0
PRD-014551,Product-14551,Clothing,Supplier-52,185.67,487.4,61.91,7190,178,False,Warehouse-B,2026-02-25,47.18,55.0,41.0,23.0
PRD-014553,Product-14553,Home,Supplier-54,188.27,487.34,61.37,1439,408,False,Warehouse-D,2025-12-05,9.96,75.0,57.0,12.0
PRD-014554,Product-14554,Sports,Supplier-55,21.6,26.36,18.06,3012,313,False,Warehouse-E,2025-10-14,23.26,29.0,85.0,79.0
PRD-014555,Product-14555,Food,Supplier-56,22.16,32.84,32.52,2195,255,False,Warehouse-A,2025-11-15,5.31,12.0,62.0,16.0
PRD-014556,Product-14556,Toys,Supplier-57,98.18,285.54,65.62,9461,310,False,Warehouse-B,2026-03-03,29.49,83.0,11.0,81.0
PRD-014557,Product-14557,Beauty,Supplier-58,154.92,327.18,52.65,5531,273,False,Warehouse-C,2026-01-25,6.58,27.0,88.0,87.0
PRD-014558,Product-14558,Auto,Supplier-59,189.65,490.91,61.37,6103,446,False,Warehouse-D,2025-11-01,6.25,97.0,90.0,59.0
PRD-014559,Product-14559,Garden,Supplier-60,23.31,38.18,38.95,8811,379,False,Warehouse-E,2026-02-23,41.05,32.0,74.0,71.0
PRD-014561,Product-14561,Clothing,Supplier-62,171.59,383.87,55.3,1517,444,False,Warehouse-B,2025-12-30,6.43,41.0,89.0,55.0
PRD-014562,Product-14562,Books,Supplier-63,58.75,154.34,61.93,1230,53,False,Warehouse-C,2025-11-21,38.32,1.0,10.0,56.0
PRD-014563,Product-14563,Home,Supplier-64,170.58,511.34,66.64,7241,390,False,Warehouse-D,2026-03-20,32.25,43.0,62.0,9.0
PRD-014564,Product-14564,Sports,Supplier-65,178.55,305.26,41.51,4205,500,False,Warehouse-E,2025-11-12,48.59,34.0,21.0,16.0
PRD-014565,Product-14565,Food,Supplier-66,64.64,158.29,59.16,2708,162,False,Warehouse-A,2025-10-09,8.63,32.0,33.0,96.0
PRD-014566,Product-14566,Toys,Supplier-67,109.37,323.13,66.15,6738,60,False,Warehouse-B,2025-12-29,15.1,75.0,25.0,37.0
PRD-014567,Product-14567,Beauty,Supplier-68,182.35,366.41,50.23,9050,318,False,Warehouse-C,2026-01-08,33.46,67.0,57.0,73.0
PRD-014569,Product-14569,Garden,Supplier-70,142.88,225.29,36.58,1959,118,False,Warehouse-E,2026-02-16,2.42,42.0,71.0,43.0
PRD-014570,Product-14570,Electronics,Supplier-71,162.86,406.17,59.9,7044,402,False,Warehouse-A,2025-11-10,19.91,9.0,22.0,49.0
PRD-014571,Product-14571,Clothing,Supplier-72,182.91,244.22,25.1,4924,347,False,Warehouse-B,2026-02-22,18.73,76.0,19.0,40.0
PRD-014572,Product-14572,Books,Supplier-73,190.22,429.65,55.73,1930,363,False,Warehouse-C,2026-03-28,44.8,69.0,96.0,76.0
PRD-014573,Product-14573,Home,Supplier-74,7.25,15.31,52.65,6425,175,False,Warehouse-D,2025-12-25,3.58,38.0,67.0,53.0
PRD-014574,Product-14574,Sports,Supplier-75,30.75,51.34,40.11,5372,177,False,Warehouse-E,2026-03-24,24.34,78.0,11.0,68.0
PRD-014575,Product-14575,Food,Supplier-76,189.56,528.46,64.13,3344,413,False,Warehouse-A,2025-10-13,13.91,92.0,72.0,84.0
PRD-014577,Product-14577,Beauty,Supplier-78,75.98,222.77,65.89,4508,478,False,Warehouse-C,2026-01-15,37.37,67.0,24.0,30.0
PRD-014578,Product-14578,Auto,Supplier-79,30.99,88.67,65.05,539,387,False,Warehouse-D,2025-10-16,32.79,15.0,44.0,14.0
PRD-014579,Product-14579,Garden,Supplier-80,195.71,549.72,64.4,4855,80,False,Warehouse-E,2025-11-25,20.77,79.0,15.0,72.0
PRD-014580,Product-14580,Electronics,Supplier-81,108.88,140.75,22.64,5188,226,False,Warehouse-A,2026-01-06,2.6,38.0,77.0,46.0
PRD-014581,Product-14581,Clothing,Supplier-82,32.53,72.01,54.83,291,413,True,Warehouse-B,2025-10-31,35.88,84.0,82.0,65.0
PRD-014582,Product-14582,Books,Supplier-83,99.43,249.21,60.1,1841,302,False,Warehouse-C,2026-02-06,39.4,18.0,90.0,81.0
PRD-014583,Product-14583,Home,Supplier-84,165.21,437.89,62.27,5296,172,False,Warehouse-D,2025-10-31,49.95,22.0,12.0,91.0
PRD-014585,Product-14585,Food,Supplier-86,29.53,66.32,55.47,6920,141,False,Warehouse-A,2026-01-12,10.73,56.0,59.0,2.0
PRD-014586,Product-14586,Toys,Supplier-87,167.68,463.55,63.83,8210,278,False,Warehouse-B,2026-02-22,34.41,16.0,74.0,68.0
PRD-014587,Product-14587,Beauty,Supplier-88,161.96,384.87,57.92,8394,476,False,Warehouse-C,2025-10-09,34.19,30.0,15.0,97.0
PRD-014588,Product-14588,Auto,Supplier-89,192.85,575.19,66.47,2695,47,False,Warehouse-D,2025-11-14,6.04,83.0,82.0,81.0
PRD-014589,Product-14589,Garden,Supplier-90,195.39,571.45,65.81,1220,295,False,Warehouse-E,2025-12-13,10.77,50.0,44.0,18.0
PRD-014590,Product-14590,Electronics,Supplier-91,174.22,375.3,53.58,1914,95,False,Warehouse-A,2025-11-10,3.06,33.0,85.0,4.0
PRD-014591,Product-14591,Clothing,Supplier-92,60.47,116.91,48.28,2366,15,False,Warehouse-B,2026-03-24,43.4,12.0,32.0,19.0
PRD-014593,Product-14593,Home,Supplier-94,124.79,189.43,34.12,3110,312,False,Warehouse-D,2026-02-26,23.14,100.0,24.0,30.0
PRD-014594,Product-14594,Sports,Supplier-95,139.36,305.75,54.42,987,368,False,Warehouse-E,2026-02-19,31.7,36.0,66.0,27.0
PRD-014595,Product-14595,Food,Supplier-96,31.47,86.2,63.49,7972,395,False,Warehouse-A,2026-01-01,42.7,35.0,97.0,81.0
PRD-014596,Product-14596,Toys,Supplier-97,156.23,320.86,51.31,8946,135,False,Warehouse-B,2026-01-30,3.01,7.0,27.0,45.0
PRD-014597,Product-14597,Beauty,Supplier-98,10.69,23.7,54.89,8480,349,False,Warehouse-C,2026-03-12,14.03,41.0,57.0,22.0
PRD-014598,Product-14598,Auto,Supplier-99,158.58,425.83,62.76,1832,52,False,Warehouse-D,2025-10-27,47.3,9.0,2.0,62.0
PRD-014599,Product-14599,Garden,Supplier-100,172.74,370.78,53.41,9601,267,False,Warehouse-E,2025-11-09,23.87,78.0,2.0,66.0
PRD-014601,Product-14601,Clothing,Supplier-2,110.74,329.85,66.43,3509,156,False,Warehouse-B,2025-12-02,24.03,72.0,96.0,95.0
PRD-014602,Product-14602,Books,Supplier-3,26.98,54.31,50.32,3522,464,False,Warehouse-C,2025-11-20,28.9,51.0,93.0,24.0
PRD-014603,Product-14603,Home,Supplier-4,8.11,11.11,27.0,3179,443,False,Warehouse-D,2025-10-27,24.67,95.0,4.0,49.0
PRD-014604,Product-14604,Sports,Supplier-5,113.9,341.52,66.65,6964,89,False,Warehouse-E,2026-02-02,26.16,50.0,38.0,16.0
PRD-014605,Product-14605,Food,Supplier-6,145.62,238.22,38.87,8877,480,False,Warehouse-A,2025-12-24,14.71,79.0,53.0,57.0
PRD-014606,Product-14606,Toys,Supplier-7,23.46,34.85,32.68,8246,296,False,Warehouse-B,2025-10-25,32.04,56.0,32.0,46.0
PRD-014607,Product-14607,Beauty,Supplier-8,135.32,261.05,48.16,5911,187,False,Warehouse-C,2025-12-19,27.88,19.0,87.0,76.0
PRD-014609,Product-14609,Garden,Supplier-10,16.84,46.06,63.44,1332,482,False,Warehouse-E,2025-11-21,31.13,1.0,74.0,93.0
PRD-014610,Product-14610,Electronics,Supplier-11,180.68,285.39,36.69,7769,59,False,Warehouse-A,2025-10-16,45.64,65.0,42.0,33.0
PRD-014611,Product-14611,Clothing,Supplier-12,190.34,473.76,59.82,1267,172,False,Warehouse-B,2025-12-17,48.9,1.0,10.0,63.0
PRD-014612,Product-14612,Books,Supplier-13,198.81,503.17,60.49,4179,325,False,Warehouse-C,2026-03-21,47.29,58.0,81.0,51.0
PRD-014613,Product-14613,Home,Supplier-14,93.8,163.77,42.72,8772,204,False,Warehouse-D,2026-04-01,7.33,35.0,86.0,89.0
PRD-014614,Product-14614,Sports,Supplier-15,55.63,130.77,57.46,1288,347,False,Warehouse-E,2026-02-26,13.04,91.0,49.0,58.0
PRD-014615,Product-14615,Food,Supplier-16,13.25,27.59,51.98,4560,268,False,Warehouse-A,2025-12-15,19.16,44.0,56.0,37.0
PRD-014617,Product-14617,Beauty,Supplier-18,50.66,67.48,24.93,118,396,True,Warehouse-C,2025-11-07,46.28,98.0,14.0,81.0
PRD-014618,Product-14618,Auto,Supplier-19,14.61,41.66,64.93,9505,286,False,Warehouse-D,2025-10-22,1.68,52.0,99.0,19.0
PRD-014619,Product-14619,Garden,Supplier-20,2.32,2.88,19.44,6871,207,False,Warehouse-E,2026-01-15,19.87,37.0,66.0,65.0
PRD-014620,Product-14620,Electronics,Supplier-21,23.01,54.56,57.83,4566,241,False,Warehouse-A,2026-01-31,10.86,47.0,20.0,33.0
PRD-014621,Product-14621,Clothing,Supplier-22,156.93,215.45,27.16,8726,476,False,Warehouse-B,2025-12-07,26.55,59.0,4.0,45.0
PRD-014622,Product-14622,Books,Supplier-23,85.05,164.09,48.17,1308,396,False,Warehouse-C,2026-03-04,34.08,79.0,97.0,72.0
PRD-014623,Product-14623,Home,Supplier-24,90.57,221.81,59.17,1307,423,False,Warehouse-D,2025-11-18,40.02,38.0,72.0,21.0
PRD-014625,Product-14625,Food,Supplier-26,56.3,109.8,48.72,2783,458,False,Warehouse-A,2026-02-25,34.02,74.0,87.0,33.0
PRD-014626,Product-14626,Toys,Supplier-27,62.41,186.66,66.56,25,274,True,Warehouse-B,2026-02-27,25.77,28.0,11.0,1.0
PRD-014627,Product-14627,Beauty,Supplier-28,104.86,202.48,48.21,1932,222,False,Warehouse-C,2026-02-25,24.41,53.0,49.0,53.0
PRD-014628,Product-14628,Auto,Supplier-29,17.64,27.02,34.72,4460,82,False,Warehouse-D,2025-10-06,29.36,9.0,37.0,1.0
PRD-014629,Product-14629,Garden,Supplier-30,31.95,53.21,39.95,925,158,False,Warehouse-E,2025-11-18,27.26,42.0,55.0,60.0
PRD-014630,Product-14630,Electronics,Supplier-31,55.9,76.3,26.74,3535,467,False,Warehouse-A,2026-03-24,19.21,62.0,47.0,14.0
PRD-014631,Product-14631,Clothing,Supplier-32,35.96,100.33,64.16,1004,279,False,Warehouse-B,2026-02-10,0.19,68.0,21.0,99.0
PRD-014633,Product-14633,Home,Supplier-34,109.54,136.12,19.53,7384,372,False,Warehouse-D,2026-01-02,48.06,63.0,39.0,71.0
PRD-014634,Product-14634,Sports,Supplier-35,34.62,81.67,57.61,7855,376,False,Warehouse-E,2025-12-24,31.1,1.0,72.0,71.0
PRD-014635,Product-14635,Food,Supplier-36,97.06,132.66,26.84,6542,398,False,Warehouse-A,2026-03-05,34.97,97.0,4.0,97.0
PRD-014636,Product-14636,Toys,Supplier-37,44.39,130.29,65.93,2352,219,False,Warehouse-B,2025-10-25,16.17,11.0,72.0,37.0
PRD-014637,Product-14637,Beauty,Supplier-38,72.08,121.11,40.48,8372,266,False,Warehouse-C,2025-12-01,10.24,35.0,92.0,29.0
PRD-014638,Product-14638,Auto,Supplier-39,174.6,266.05,34.37,2976,44,False,Warehouse-D,2026-02-19,17.32,40.0,87.0,11.0
PRD-014639,Product-14639,Garden,Supplier-40,45.75,63.66,28.13,3186,128,False,Warehouse-E,2026-01-21,32.71,11.0,30.0,66.0
PRD-014641,Product-14641,Clothing,Supplier-42,136.67,305.54,55.27,1160,212,False,Warehouse-B,2025-12-29,13.44,96.0,69.0,75.0
PRD-014642,Product-14642,Books,Supplier-43,86.34,154.61,44.16,7339,161,False,Warehouse-C,2025-11-23,16.32,89.0,6.0,29.0
PRD-014643,Product-14643,Home,Supplier-44,144.29,285.64,49.49,8359,205,False,Warehouse-D,2026-01-20,1.67,53.0,92.0,22.0
PRD-014644,Product-14644,Sports,Supplier-45,182.42,228.22,20.07,810,485,False,Warehouse-E,2026-01-15,49.13,47.0,33.0,5.0
PRD-014645,Product-14645,Food,Supplier-46,102.43,288.06,64.44,3551,396,False,Warehouse-A,2025-12-29,10.01,39.0,89.0,12.0
PRD-014646,Product-14646,Toys,Supplier-47,72.97,132.37,44.87,4307,405,False,Warehouse-B,2025-10-17,19.62,66.0,30.0,56.0
PRD-014647,Product-14647,Beauty,Supplier-48,137.72,210.14,34.46,1064,226,False,Warehouse-C,2025-10-24,23.45,11.0,99.0,16.0
PRD-014649,Product-14649,Garden,Supplier-50,41.95,120.84,65.28,2516,206,False,Warehouse-E,2025-12-07,38.59,41.0,69.0,14.0
PRD-014650,Product-14650,Electronics,Supplier-51,141.85,204.99,30.8,174,170,False,Warehouse-A,2026-03-23,25.26,43.0,56.0,15.0
PRD-014651,Product-14651,Clothing,Supplier-52,28.73,43.21,33.51,4068,225,False,Warehouse-B,2025-12-27,49.45,41.0,8.0,73.0
PRD-014652,Product-14652,Books,Supplier-53,17.79,47.01,62.16,7509,464,False,Warehouse-C,2026-01-22,13.45,93.0,59.0,79.0
PRD-014653,Product-14653,Home,Supplier-54,141.23,260.85,45.86,5273,400,False,Warehouse-D,2026-02-05,3.36,67.0,42.0,67.0
PRD-014654,Product-14654,Sports,Supplier-55,163.85,246.04,33.41,10,155,True,Warehouse-E,2026-01-27,30.66,9.0,51.0,18.0
PRD-014655,Product-14655,Food,Supplier-56,117.26,340.93,65.61,7745,304,False,Warehouse-A,2025-12-17,42.44,25.0,61.0,52.0
PRD-014657,Product-14657,Beauty,Supplier-58,126.11,197.22,36.06,5621,438,False,Warehouse-C,2025-11-12,7.77,30.0,83.0,65.0
PRD-014658,Product-14658,Auto,Supplier-59,27.2,63.14,56.92,3224,236,False,Warehouse-D,2026-01-07,2.47,64.0,27.0,63.0
PRD-014659,Product-14659,Garden,Supplier-60,181.02,493.22,63.3,3339,218,False,Warehouse-E,2025-12-27,27.31,83.0,83.0,20.0
PRD-014660,Product-14660,Electronics,Supplier-61,14.14,19.31,26.77,7299,167,False,Warehouse-A,2025-12-17,32.33,94.0,24.0,55.0
PRD-014661,Product-14661,Clothing,Supplier-62,193.86,269.63,28.1,4268,89,False,Warehouse-B,2026-01-30,31.68,26.0,24.0,84.0
PRD-014662,Product-14662,Books,Supplier-63,83.21,174.79,52.39,6351,38,False,Warehouse-C,2026-02-22,8.95,59.0,90.0,75.0
PRD-014663,Product-14663,Home,Supplier-64,92.03,263.72,65.1,5220,433,False,Warehouse-D,2025-11-16,46.5,15.0,3.0,57.0
PRD-014665,Product-14665,Food,Supplier-66,106.19,276.06,61.53,2339,344,False,Warehouse-A,2025-12-24,34.71,64.0,83.0,33.0
PRD-014666,Product-14666,Toys,Supplier-67,89.73,160.47,44.08,2606,105,False,Warehouse-B,2026-01-16,15.18,10.0,1.0,27.0
PRD-014667,Product-14667,Beauty,Supplier-68,155.16,314.53,50.67,385,153,False,Warehouse-C,2026-01-28,37.95,30.0,87.0,58.0
PRD-014668,Product-14668,Auto,Supplier-69,174.28,333.21,47.7,3201,121,False,Warehouse-D,2026-01-03,41.98,7.0,91.0,78.0
PRD-014669,Product-14669,Garden,Supplier-70,81.35,168.94,51.85,5499,148,False,Warehouse-E,2026-01-08,32,19.0,40.0,1.0
PRD-014670,Product-14670,Electronics,Supplier-71,87.1,221.82,60.73,4456,390,False,Warehouse-A,2025-11-22,47.82,33.0,46.0,84.0
PRD-014671,Product-14671,Clothing,Supplier-72,82.22,238.62,65.54,4189,388,False,Warehouse-B,2025-11-02,24.88,40.0,59.0,6.0
PRD-014673,Product-14673,Home,Supplier-74,93.7,266.92,64.9,9130,386,False,Warehouse-D,2026-02-11,48.31,87.0,71.0,25.0
PRD-014674,Product-14674,Sports,Supplier-75,180.16,285.65,36.93,8547,41,False,Warehouse-E,2026-01-18,23.13,51.0,22.0,1.0
PRD-014675,Product-14675,Food,Supplier-76,102.55,215.32,52.37,8286,31,False,Warehouse-A,2026-03-25,44.99,65.0,13.0,1.0
PRD-014676,Product-14676,Toys,Supplier-77,166.47,265.54,37.31,6445,266,False,Warehouse-B,2025-12-08,8.91,60.0,100.0,68.0
PRD-014677,Product-14677,Beauty,Supplier-78,163.47,364.81,55.19,8287,291,False,Warehouse-C,2026-01-25,9.99,12.0,37.0,31.0
PRD-014678,Product-14678,Auto,Supplier-79,81.2,151.31,46.34,2384,161,False,Warehouse-D,2026-02-10,24.5,62.0,73.0,27.0
PRD-014679,Product-14679,Garden,Supplier-80,69.58,179.45,61.23,9524,244,False,Warehouse-E,2026-01-09,40.32,89.0,38.0,94.0
PRD-014681,Product-14681,Clothing,Supplier-82,50.39,109.33,53.91,2881,439,False,Warehouse-B,2026-02-09,49.68,16.0,4.0,86.0
PRD-014682,Product-14682,Books,Supplier-83,42.53,98.4,56.78,1270,303,False,Warehouse-C,2025-10-28,34.95,26.0,37.0,33.0
PRD-014683,Product-14683,Home,Supplier-84,11.9,35.15,66.15,7165,43,False,Warehouse-D,2025-12-29,31.09,18.0,57.0,37.0
PRD-014684,Product-14684,Sports,Supplier-85,76.64,187.03,59.02,609,273,False,Warehouse-E,2025-10-05,5.58,29.0,83.0,78.0
PRD-014685,Product-14685,Food,Supplier-86,108.49,130.4,16.8,6022,367,False,Warehouse-A,2025-10-17,4.64,96.0,67.0,79.0
PRD-014686,Product-14686,Toys,Supplier-87,171.3,310.66,44.86,2068,181,False,Warehouse-B,2026-03-11,31.75,7.0,16.0,10.0
PRD-014687,Product-14687,Beauty,Supplier-88,158.48,212.84,25.54,4613,391,False,Warehouse-C,2026-01-06,16.92,23.0,18.0,66.0
PRD-014689,Product-14689,Garden,Supplier-90,198.83,417.19,52.34,4673,64,False,Warehouse-E,2026-01-03,35.32,25.0,29.0,88.0
PRD-014690,Product-14690,Electronics,Supplier-91,153.05,339.07,54.86,4617,270,False,Warehouse-A,2025-10-17,11.93,10.0,83.0,80.0
PRD-014691,Product-14691,Clothing,Supplier-92,59.75,104.12,42.61,5206,122,False,Warehouse-B,2025-12-17,40.42,25.0,12.0,93.0
PRD-014692,Product-14692,Books,Supplier-93,44.93,60.06,25.19,5912,314,False,Warehouse-C,2025-11-13,5.2,34.0,63.0,98.0
PRD-014693,Product-14693,Home,Supplier-94,46.14,77.15,40.19,128,271,True,Warehouse-D,2025-10-18,42.37,10.0,83.0,94.0
PRD-014694,Product-14694,Sports,Supplier-95,80.85,240.28,66.35,6419,98,False,Warehouse-E,2026-03-01,26.64,14.0,16.0,24.0
PRD-014695,Product-14695,Food,Supplier-96,128.95,372.53,65.39,1001,166,False,Warehouse-A,2026-02-02,43.78,56.0,1.0,97.0
PRD-014697,Product-14697,Beauty,Supplier-98,26.14,40.85,36.01,6610,168,False,Warehouse-C,2026-02-15,2.59,58.0,16.0,41.0
PRD-014698,Product-14698,Auto,Supplier-99,79.56,202.56,60.72,2272,45,False,Warehouse-D,2025-10-04,21.26,7.0,27.0,26.0
PRD-014699,Product-14699,Garden,Supplier-100,146.87,184.87,20.55,2762,309,False,Warehouse-E,2025-12-30,5.47,18.0,43.0,74.0
PRD-014700,Product-14700,Electronics,Supplier-1,186.73,459.87,59.4,4669,173,False,Warehouse-A,2025-12-08,31.73,35.0,45.0,31.0
